Date,Close,High,Low,Open,Volume,RSI,EMA_9,SMA_5,SMA_10,SMA_15,SMA_30,MACD,MACD_signal,target
2021-05-27,5970.4729975652135,5552.324629934211,5372.38818359375,5518.051021107456,537971500,58.37948683457829,5463.187975800964,5407.133457915052,5567.245632829952,5405.368873675647,5386.770267666328,71.10797849642495,55.924961209723406,False
2021-05-28,5128.448715411229,5458.072885603559,5423.799272507147,5423.799272507147,102108500,53.467212592019344,5564.644980153815,5416.916172924213,5615.541170358838,5464.15168807425,5374.724841452042,32.81147846133808,51.30226466004635,False
2021-05-31,4917.803661958226,5475.209538143383,5419.514918428309,5449.504329044118,101442000,44.98874893309453,5477.405727205298,5363.528304414104,5555.024520977985,5494.073034187899,5368.968506614935,-14.37041589814362,38.167728548408355,True
2021-06-02,5136.217110091004,5582.314180095345,5500.914357054815,5569.461576457367,141732500,48.06546514058585,5365.485314155884,5295.877746037242,5560.163684154029,5518.909330761378,5386.010304314193,-33.74922711622821,23.784337415481044,True
2021-06-03,6366.872967187473,5655.14599609375,5509.483144679214,5565.177764337714,133810500,55.089006816719,5319.6316733429085,5332.969005654157,5509.969742357281,5483.3791203818755,5330.142686623473,49.62452736295381,28.952375404975598,False
2021-06-04,4684.163785255008,5672.282889971979,5569.46205208729,5672.282889971979,62108500,44.79251021083909,5529.079932111822,5503.9630904426285,5455.548274178841,5546.151452034177,5348.023483392307,-19.852887798829215,19.191322764214636,True
2021-06-07,5842.75511710082,5629.440603165677,5509.482964742056,5620.872200421133,62576000,54.7085564825427,5360.0967027404595,5246.701247980587,5331.8087104524,5492.594529566089,5361.879606676885,18.362723806264512,19.02560297262461,False
2021-06-08,4072.880641036427,5633.724249428946,5509.482421875,5633.724249428946,64348000,43.11414792668097,5456.628385612532,5389.562528318505,5376.545416366305,5499.870523424825,5408.095690332036,-93.09209965136324,-3.3979375521729587,True
2021-06-09,5058.591996208411,5599.451193559772,5449.504145530244,5449.504145530244,77198000,41.63935447738537,5179.878836697311,5220.577924134146,5258.227835085694,5446.968430814069,5388.359557822583,-100.72113129645277,-22.862576301028923,True
2021-06-10,5242.637058138795,5672.2822265625,5560.892998548433,5616.587612555466,73262500,46.6956565123311,5155.621468599531,5205.052901357628,5269.010953505892,5408.330795357397,5394.4717642841815,-90.86881631970937,-36.46382430476501,True
2021-06-11,6489.761961724398,5638.008773968798,5535.1879452642,5629.4403715767485,72780500,54.977080803499526,5173.024586507384,4980.205719547892,5242.08440499526,5297.100755968525,5377.4518267100075,17.371523236643952,-25.696754796483223,False
2021-06-14,5232.24005493058,5586.598622148011,5483.777788611545,5586.598622148011,61478500,49.901685268805764,5436.372061550787,5341.325354841771,5294.013301411179,5334.980925248858,5417.2934890136585,1.6621041335783957,-20.2249830104709,True
2021-06-15,5745.809444515939,5543.75634765625,5488.061732107926,5522.335341676126,87799000,53.22650168664025,5395.545660226746,5219.222342407722,5304.392435363114,5324.104391713443,5416.600340456446,30.303711650707555,-10.119244078235209,True
2021-06-16,5790.284013766428,5513.766815687402,5449.503799187549,5500.914212387432,48984000,51.17918964505403,5465.598417084585,5553.8081031036245,5387.193013618885,5356.7545910916715,5426.677359473363,55.94620498296263,3.0938457340043577,False
2021-06-17,5603.756383234295,5475.208750647956,5376.672129939894,5475.208750647956,68448500,48.40998889297482,5530.535536420954,5700.146506615228,5452.599703986428,5412.722804542337,5427.192020553786,60.5192169246684,14.578919972137168,True
2021-06-18,6912.82161388918,5436.651453649951,5380.956836709486,5398.093641921936,118043000,57.43555045447803,5545.179705783622,5772.370371634328,5376.28804559111,5418.84639387495,5412.107633775299,167.83923935944676,45.23098384959909,False
2021-06-21,4693.653314599572,5398.09396875,5320.978340625,5398.09396875,60823500,49.1998889695022,5818.708087404734,5856.982302067285,5599.153828454528,5481.669634963214,5472.910661518732,72.98150953613367,50.78108898690601,True
2021-06-22,5964.61807221237,5475.209692151765,5346.683643040221,5355.252046314324,65824000,52.75033447799102,5593.697132843702,5749.2649540010825,5484.243648204402,5452.683274909104,5473.378154548502,99.21857926149823,60.46858704182446,False
2021-06-23,4592.886782713307,5432.368167197532,5338.11572265625,5393.810348976099,52451000,44.164933490279964,5667.881320717436,5793.0266795403695,5673.417391321997,5522.47090225938,5520.690116510379,9.218134108949926,50.21849645524956,True
2021-06-24,5567.570866265495,5406.662053548964,5312.409624723229,5406.662053548964,56010000,53.04769120302796,5452.882413116611,5553.547233329746,5626.846869972486,5486.2488804342,5484.814000408038,16.35249133423349,43.44529543104635,True
2021-06-25,5845.818985485341,5363.820127915489,5303.84130859375,5338.114919634743,68939500,50.011253703866,5475.820103746389,5546.310129935985,5659.340250785156,5432.962073706068,5489.556762870123,43.95216543614697,43.54666943206647,False
2021-06-28,3590.439338727424,5269.5673005586805,5188.16748046875,5226.725289985033,84420500,48.288998785454076,5549.819880094179,5332.909604255217,5594.94595316125,5510.405753721424,5501.500141643756,-114.84136274886714,11.869062995879752,True
2021-06-29,5050.302389842238,5218.157422844292,5175.315407878412,5183.883810871588,53704000,49.97155710588472,5157.943771820828,5112.266809080787,5430.765881540935,5360.2513684965315,5430.060945960678,-121.487201406042,-14.802189884504601,True
2021-06-30,6077.188660729529,5201.020212817686,5141.041396524896,5141.041396524896,65795000,52.70690976217093,5136.41549542511,4929.403672606761,5361.215176073565,5425.4128184169185,5436.190624615493,-43.39273200505886,-20.520298308615452,False
2021-07-01,4629.163906648288,5205.304413981457,5141.041396524896,5192.451810490145,58153000,44.04269637457276,5324.570128485994,5226.264048210005,5389.905640769875,5493.319262718326,5450.825029037861,-97.2250485320792,-35.861248353308206,True
2021-07-02,4996.39409551834,5260.998704853996,5175.314686859631,5201.019892257941,67392500,49.1992092699737,5185.488884118453,5038.582656286564,5292.446393111274,5452.421052618959,5374.760904293741,-108.99867121709576,-50.48873292606572,True
2021-07-05,5655.929064229018,5252.430750370806,5201.020335195888,5226.725542783347,39710500,49.697815718758015,5147.66992639843,4868.697678293164,5100.80364127419,5352.863194871888,5343.922060060373,-64.36839323878212,-53.264664988609,False
2021-07-06,5410.315497713957,5235.293692099763,5188.16748046875,5235.293692099763,34279500,48.7395658265537,5249.3217539645475,5281.795623393482,5197.031216237136,5381.109128825118,5352.606760269281,-48.261213311233405,-52.263974653133886,True
2021-07-07,6557.80573588872,5295.27345843209,5166.747403615777,5295.27345843209,35595000,52.97510361491177,5281.520502714429,5353.798244967827,5141.600958787293,5358.742865704986,5357.748728398329,56.44604025632725,-30.521971671241662,False
2021-07-08,4879.632012766713,5175.3155392768085,5123.905120012469,5141.041926433915,47297000,43.80238226523071,5536.777549349287,5449.9216599996635,5338.092854104835,5409.910980513139,5411.316892527738,3.9669699504520395,-23.624183346902925,False
2021-07-09,4268.930624425221,5158.17822265625,5132.473015566601,5149.609820293033,40707500,48.564595145391635,5405.348442032773,5500.01528122335,5269.298968754957,5361.636022481966,5390.241208178459,-85.91123827598494,-36.081594332719334,True
2021-07-12,6332.998950808551,5295.272992744631,5158.1785463305305,5201.020560834937,65981500,51.18164495721742,5178.064878511263,5354.522587004725,5111.610132648945,5185.376623184368,5333.523129073791,9.305430754120607,-27.004189315351347,False
2021-07-13,6210.687839471119,5290.98884828629,5153.894400395471,5286.704646789703,65946500,55.641572833269414,5409.05169297072,5489.936564320632,5385.866093857057,5294.666332264967,5373.674803587036,74.04232859689728,-6.794885732901623,False
2021-07-14,6148.088189565188,5166.746754845315,5123.904741952734,5158.178352266799,59321000,52.161894527094525,5569.3789222708,5650.011032672065,5501.904638819945,5311.070983415551,5416.770942837466,118.9246288675804,18.349017187194782,False
2021-07-15,5285.363554987792,5239.57861328125,5136.757773772869,5141.041975419052,49724000,47.99988804996584,5685.120775729678,5568.067523407359,5508.994591703511,5414.751077205676,5450.499978819938,83.9122194396623,31.461657637688283,False
2021-07-16,4912.6190454195685,5286.704360487418,5188.167731402158,5286.704360487418,47998500,55.45095387425882,5605.169331581301,5649.213831851574,5574.614556537463,5395.93725645383,5414.449665079949,25.789975170868274,30.327321144324284,True
2021-07-19,5859.6095151717145,5235.29440635408,5145.326171875,5235.29440635408,47119000,53.483859619427506,5466.659274348955,5777.951516050443,5566.237051527585,5333.723927116111,5422.064840418768,55.502100750522004,35.36227706556383,False
2021-07-21,5179.046476397565,5243.863284499792,5149.61083984375,5183.884456082311,55009500,46.01490606760002,5545.249322513507,5683.273628923076,5586.605096621855,5485.001938879063,5422.6266536877965,23.858400026096206,33.061501657670306,True
2021-07-22,5245.787417216612,5273.85107421875,5183.882859305189,5239.5774685373935,60792000,53.118201449249746,5472.008753290319,5476.945356308365,5563.478194490215,5493.584877982753,5459.498848199835,4.118499865446211,27.272901299225488,False
2021-07-23,5061.746396243062,5303.841497514499,5162.462846934549,5295.273094449048,79938000,50.336718346377644,5426.764486075577,5296.48520183865,5432.276362623004,5438.158128415224,5465.738695566775,-26.075503356491026,16.603220368082187,True
2021-07-26,6281.626992001271,5192.45238993547,5145.326171875,5175.315583368027,48171500,53.04783086332068,5353.760868109074,5251.761770089704,5450.487800970639,5466.996961054876,5459.709006836918,47.87779524357484,22.85813534318072,True
2021-07-27,6398.230279161539,5192.45238993547,5141.041970233139,5145.326171875,53107500,54.87347355521561,5539.334092887513,5525.563359406045,5651.757437728244,5552.679154153738,5452.771174512814,114.57448462970297,41.20140520048517,False
2021-07-28,5495.807692997234,5149.61048383936,5115.336869970213,5145.326282105717,74133000,44.63125709935011,5711.113330142319,5633.2875122040095,5658.280570563543,5602.165901815906,5491.637515320512,93.5359069375836,51.668305547904865,True
2021-07-29,5907.078234218533,5213.873243319278,5123.905011511797,5188.168034231426,84605000,55.95713404264783,5668.052202713303,5696.639755523944,5586.792555916154,5607.865381501458,5483.304123603221,108.79466095784937,63.09357662989377,True
2021-07-30,5912.762907461459,5226.725661183522,5106.768023057998,5175.315244844011,105685000,60.250062223604644,5715.857409014349,5828.897918924327,5562.69156038149,5564.48354805678,5487.197264284959,119.96317823005302,74.46749694992562,True
2021-08-02,6620.927797339345,5196.735798880558,5059.641367253041,5192.451597892198,119981500,52.16073839215904,5755.238508703772,5999.101221168008,5625.431495628856,5633.358941036428,5497.497481759197,183.8381253910693,96.34162263815435,False
2021-08-03,4036.6706267169648,5295.273102179109,5128.189242158895,5162.462854470733,110071500,38.08716960651927,5928.376366430887,6066.961382235622,5796.262370820833,5790.158752564037,5487.767687874203,25.63600912408492,82.20049993534046,True
2021-08-04,6011.016690680552,5269.567512063419,5192.451889935662,5265.283310834099,41112000,49.37900460584673,5550.035218488103,5594.649451746707,5613.968481975358,5637.070197624597,5465.868264944783,58.89402559435075,77.53920506714252,False
2021-08-05,5990.047027098197,5406.662152777778,5260.999305555556,5286.704513888889,93768000,53.45613354232575,5642.2315129265935,5697.691251283371,5697.165503403658,5623.7587877052265,5467.414885560389,82.60692544232734,78.55274914217948,False
2021-08-06,4615.829811961105,5449.504289899553,5256.7152230399,5449.504289899553,67285000,48.674592711427195,5711.794615760915,5714.285009859303,5771.591464391816,5613.222710207427,5513.986893706551,-9.380146544607669,60.966170004822054,True
2021-08-09,5522.579202132842,5312.4091796875,5231.009361611643,5256.714567319808,52858500,48.48945410778882,5492.6016550009535,5454.898390759232,5726.99980596362,5568.587127338981,5482.262191896405,-9.009608896231839,46.971014224611274,False
2021-08-10,5097.726280665567,5398.09375,5239.578298611112,5355.251736111111,60446000,49.62697845650183,5498.597164427331,5235.228671717932,5651.095026976776,5609.251137786533,5471.487532451322,-42.508029158895624,29.075205547909896,True
2021-08-12,5689.284930981866,5415.230555555556,5243.8625,5243.8625,118325500,51.94090498487774,5418.42298767498,5447.4398025076525,5521.04462712718,5558.4589221527895,5521.730430515926,-21.07894439177562,19.044375559972796,True
